 time            v(conn_pin)     v(gate)         v(mcu_gate)     v_am_esd#branch
 1.76500000e-08  1.14028702e+01  4.97695178e-02  0.00000000e+00 -8.71295192e+00 
 1.77500000e-08  1.13877887e+01  4.65614265e-02  0.00000000e+00 -8.68297617e+00 
 1.78500000e-08  1.13727068e+01  4.33964470e-02  0.00000000e+00 -8.65300012e+00 
 1.79500000e-08  1.13576244e+01  4.02739987e-02  0.00000000e+00 -8.62302379e+00 
 1.80500000e-08  1.13425415e+01  3.71935091e-02  0.00000000e+00 -8.59304718e+00 
 1.81500000e-08  1.13274581e+01  3.41544133e-02  0.00000000e+00 -8.56307028e+00 
 1.82500000e-08  1.13123743e+01  3.11561537e-02  0.00000000e+00 -8.53309311e+00 
 1.83500000e-08  1.12972900e+01  2.81981807e-02  0.00000000e+00 -8.50311568e+00 
 1.84500000e-08  1.12822053e+01  2.52799517e-02  0.00000000e+00 -8.47313797e+00 
 1.85500000e-08  1.12671200e+01  2.24009315e-02  0.00000000e+00 -8.44316000e+00 
 1.86500000e-08  1.12520343e+01  1.95605922e-02  0.00000000e+00 -8.41318177e+00 
 1.87500000e-08  1.12369481e+01  1.67584129e-02  0.00000000e+00 -8.38320328e+00 
 1.88500000e-08  1.12218615e+01  1.39938798e-02  0.00000000e+00 -8.35322454e+00 
 1.89500000e-08  1.12067743e+01  1.12664858e-02  0.00000000e+00 -8.32324555e+00 
 1.90500000e-08  1.11916867e+01  8.57573084e-03  0.00000000e+00 -8.29326631e+00 
 1.91500000e-08  1.11765986e+01  5.92112149e-03  0.00000000e+00 -8.26328683e+00 
 1.92500000e-08  1.11615100e+01  3.30217097e-03  0.00000000e+00 -8.23330711e+00 
 1.93500000e-08  1.11464210e+01  7.18399027e-04  0.00000000e+00 -8.20332715e+00 
 1.94500000e-08  1.11313315e+01 -1.83066811e-03  0.00000000e+00 -8.17334697e+00 
 1.95500000e-08  1.11162414e+01 -4.34549786e-03  0.00000000e+00 -8.14336655e+00 
 1.96500000e-08  1.11011510e+01 -6.82655134e-03  0.00000000e+00 -8.11338590e+00 
 1.97500000e-08  1.10860600e+01 -9.27428349e-03  0.00000000e+00 -8.08340503e+00 
 1.98500000e-08  1.10709685e+01 -1.16891431e-02  0.00000000e+00 -8.05342394e+00 
 1.99500000e-08  1.10558766e+01 -1.40715730e-02  0.00000000e+00 -8.02344263e+00 
 2.00000000e-08  1.10483304e+01 -1.52507296e-02  0.00000000e+00 -8.00845190e+00 
 2.00100000e-08  1.10469567e+01 -1.54581403e-02  0.00000000e+00 -8.00572298e+00 
 2.00300000e-08  1.10444155e+01 -1.58394910e-02  0.00000000e+00 -8.00067493e+00 
 2.00700000e-08  1.10398881e+01 -1.65124630e-02  0.00000000e+00 -7.99168116e+00 
 2.01500000e-08  1.10316185e+01 -1.77252357e-02  0.00000000e+00 -7.97525374e+00 
 2.02500000e-08  1.10216034e+01 -1.91727347e-02  0.00000000e+00 -7.95535921e+00 
 2.03500000e-08  1.10115935e+01 -2.05998698e-02  0.00000000e+00 -7.93547526e+00 
 2.04500000e-08  1.10015478e+01 -2.20133204e-02  0.00000000e+00 -7.91552068e+00 
 2.05500000e-08  1.09914863e+01 -2.34101986e-02  0.00000000e+00 -7.89553506e+00 
 2.06500000e-08  1.09814218e+01 -2.47887525e-02  0.00000000e+00 -7.87554371e+00 
 2.07500000e-08  1.09713575e+01 -2.61487187e-02  0.00000000e+00 -7.85555313e+00 
 2.08500000e-08  1.09612934e+01 -2.74903401e-02  0.00000000e+00 -7.83556339e+00 
 2.09500000e-08  1.09512293e+01 -2.88139146e-02  0.00000000e+00 -7.81557385e+00 
 2.10500000e-08  1.09411649e+01 -3.01197073e-02  0.00000000e+00 -7.79558422e+00 
 2.11500000e-08  1.09311003e+01 -3.14079616e-02  0.00000000e+00 -7.77559445e+00 
 2.12500000e-08  1.09210355e+01 -3.26789131e-02  0.00000000e+00 -7.75560456e+00 
 2.13500000e-08  1.09109704e+01 -3.39327939e-02  0.00000000e+00 -7.73561454e+00 
 2.14500000e-08  1.09009050e+01 -3.51698337e-02  0.00000000e+00 -7.71562441e+00 
