 time            v(conn_pin)     v(mcu_pin)      v_am_rs#branch 
 9.95480000e-06  4.99939007e+00  4.99933408e+00  5.59926828e-08 
 9.95980000e-06  4.99939007e+00  4.99933408e+00  5.59926827e-08 
 9.96480000e-06  4.99939007e+00  4.99933408e+00  5.59926826e-08 
 9.96980000e-06  4.99939007e+00  4.99933408e+00  5.59926825e-08 
 9.97480000e-06  4.99939007e+00  4.99933408e+00  5.59926823e-08 
 9.97980000e-06  4.99939007e+00  4.99933408e+00  5.59926823e-08 
 9.98480000e-06  4.99939007e+00  4.99933408e+00  5.59926822e-08 
 9.98980000e-06  4.99939007e+00  4.99933408e+00  5.59926821e-08 
 9.99480000e-06  4.99939007e+00  4.99933408e+00  5.59926820e-08 
 9.99980000e-06  4.99939007e+00  4.99933408e+00  5.59926819e-08 
 1.00000000e-05  4.99939007e+00  4.99933408e+00  5.59926819e-08 
 1.00004000e-05  4.99939007e+00  4.99933408e+00  5.59926819e-08 
 1.00012000e-05  4.99939007e+00  4.99933408e+00  5.59926819e-08 
 1.00028000e-05  4.99939007e+00  4.99933408e+00  5.59926818e-08 
 1.00032788e-05  4.99939007e+00  4.99933408e+00  5.59926818e-08 
 1.00041167e-05  4.99939007e+00  4.99933408e+00  5.59926818e-08 
 1.00043486e-05  4.99939007e+00  4.99933408e+00  5.59926818e-08 
 1.00047544e-05  4.99939007e+00  4.99933408e+00  5.59926818e-08 
 1.00052038e-05  4.97935101e+00  2.36580411e+00  2.61354690e-03 
 1.00055420e-05  4.95071409e+00  1.00527181e+00  3.94544228e-03 
 1.00058745e-05  4.91558501e+00  4.03703723e-01  4.51188128e-03 
 1.00060997e-05  4.88968619e+00  2.64903361e-01  4.62478283e-03 
 1.00063150e-05  4.86435187e+00  2.25235672e-01  4.63911620e-03 
 1.00065936e-05  4.83146888e+00  2.16711599e-01  4.61475728e-03 
 1.00068800e-05  4.79784622e+00  2.20291571e-01  4.57755465e-03 
 1.00073714e-05  4.74081149e+00  2.24391481e-01  4.51642001e-03 
 1.00081187e-05  4.65565915e+00  2.23402002e-01  4.43225714e-03 
 1.00096134e-05  4.49085507e+00  2.15687985e-01  4.27516709e-03 
 1.00100000e-05  4.44940581e+00  2.13355681e-01  4.23605013e-03 
 1.00102517e-05  4.42275865e+00  2.11943382e-01  4.21081526e-03 
 1.00107551e-05  4.36993865e+00  2.09291781e-01  4.16064687e-03 
 1.00117620e-05  4.26650368e+00  2.04298647e-01  4.06220503e-03 
 1.00137757e-05  4.06836951e+00  1.94813765e-01  3.87355575e-03 
 1.00178032e-05  3.70455012e+00  1.77377462e-01  3.52717266e-03 
 1.00228032e-05  3.30679758e+00  1.58306685e-01  3.14849089e-03 
 1.00278032e-05  2.96142892e+00  1.41748998e-01  2.81967992e-03 
 1.00328032e-05  2.66136081e+00  1.27364640e-01  2.53399617e-03 
 1.00378032e-05  2.40030580e+00  1.14851535e-01  2.28545427e-03 
 1.00428032e-05  2.17282772e+00  1.03948776e-01  2.06887894e-03 
 1.00478032e-05  1.97427102e+00  9.44329703e-02  1.87983805e-03 
 1.00528032e-05  1.80066079e+00  8.61133953e-02  1.71454739e-03 
 1.00578032e-05  1.64860446e+00  7.88272823e-02  1.56977718e-03 
 1.00628032e-05  1.51520433e+00  7.24356140e-02  1.44276871e-03 
 1.00678032e-05  1.39798219e+00  6.68195078e-02  1.33116268e-03 
 1.00728032e-05  1.29481534e+00  6.18771436e-02  1.23293820e-03 
 1.00778032e-05  1.20388253e+00  5.75211678e-02  1.14636136e-03 
 1.00828032e-05  1.12361834e+00  5.36765043e-02  1.06994184e-03 
 1.00878032e-05  1.05267475e+00  5.02785087e-02  1.00239624e-03 
 1.00928032e-05  9.89888714e-01  4.72714122e-02  9.42617302e-04 
 1.00978032e-05  9.34254815e-01  4.46070090e-02  8.89647806e-04 
 1.01028032e-05  8.84902187e-01  4.22435484e-02  8.42658639e-04 
 1.01078032e-05  8.41075007e-01  4.01447982e-02  8.00930208e-04 
 1.01128032e-05  8.02115993e-01  3.82792531e-02  7.63836740e-04 
 1.01178032e-05  7.67452440e-01  3.66194642e-02  7.30832976e-04 
 1.01228032e-05  7.36584369e-01  3.51414705e-02  7.01442899e-04 
 1.01278032e-05  7.09074469e-01  3.38243159e-02  6.75250153e-04 
 1.01328032e-05  6.84539542e-01  3.26496392e-02  6.51889902e-04 
 1.01378032e-05  6.62643210e-01  3.16013238e-02  6.31041886e-04 
 1.01428032e-05  6.43089696e-01  3.06651996e-02  6.12424497e-04 
 1.01478032e-05  6.25618500e-01  2.98287873e-02  5.95789712e-04 
 1.01528032e-05  6.09999835e-01  2.90810799e-02  5.80918755e-04 
 1.01578032e-05  5.96030714e-01  2.84123545e-02  5.67618360e-04 
 1.01628032e-05  5.83531576e-01  2.78140110e-02  5.55717565e-04 
 1.01678032e-05  5.72343377e-01  2.72784326e-02  5.45064945e-04 
 1.01728032e-05  5.62325078e-01  2.67988647e-02  5.35526214e-04 
 1.01778032e-05  5.53351465e-01  2.63693111e-02  5.26982154e-04 
 1.01828032e-05  5.45311257e-01  2.59844433e-02  5.19326813e-04 
 1.01878032e-05  5.38105461e-01  2.56395211e-02  5.12465940e-04 
 1.01928032e-05  5.31645939e-01  2.53303243e-02  5.06315614e-04 
 1.01978032e-05  5.25854148e-01  2.50530923e-02  5.00801056e-04 
 1.02028032e-05  5.20660050e-01  2.48044718e-02  4.95855578e-04 
 1.02078032e-05  5.16001140e-01  2.45814704e-02  4.91419670e-04 
 1.02128032e-05  5.11821608e-01  2.43814161e-02  4.87440192e-04 
 1.02178032e-05  5.08071588e-01  2.42019217e-02  4.83869666e-04 
 1.02228032e-05  5.04706504e-01  2.40408531e-02  4.80665651e-04 
 1.02278032e-05  5.01686489e-01  2.38963018e-02  4.77790187e-04 
 1.02328032e-05  4.98975872e-01  2.37665603e-02  4.75209311e-04 
 1.02378032e-05  4.96542723e-01  2.36501001e-02  4.72892623e-04 
 1.02428032e-05  4.94358454e-01  2.35455527e-02  4.70812901e-04 
 1.02478032e-05  4.92397455e-01  2.34516921e-02  4.68945763e-04 
 1.02528032e-05  4.90636782e-01  2.33674202e-02  4.67269361e-04 
 1.02578032e-05  4.89055871e-01  2.32917525e-02  4.65764119e-04 
 1.02628032e-05  4.87636290e-01  2.32238067e-02  4.64412484e-04 
 1.02678032e-05  4.86361511e-01  2.31627918e-02  4.63198719e-04 
 1.02728032e-05  4.85216710e-01  2.31079981e-02  4.62108712e-04 
 1.02778032e-05  4.84188593e-01  2.30587894e-02  4.61129804e-04 
 1.02828032e-05  4.83265233e-01  2.30145948e-02  4.60250638e-04 
 1.02878032e-05  4.82435928e-01  2.29749019e-02  4.59461027e-04 
 1.02928032e-05  4.81691076e-01  2.29392513e-02  4.58751825e-04 
 1.02978032e-05  4.81022059e-01  2.29072303e-02  4.58114828e-04 
 1.03028032e-05  4.80421140e-01  2.28784687e-02  4.57542671e-04 
 1.03078032e-05  4.79881377e-01  2.28526343e-02  4.57028742e-04 
 1.03128032e-05  4.79396536e-01  2.28294285e-02  4.56567107e-04 
 1.03178032e-05  4.78961021e-01  2.28085837e-02  4.56152438e-04 
 1.03228032e-05  4.78569808e-01  2.27898593e-02  4.55779949e-04 
 1.03278032e-05  4.78218386e-01  2.27730394e-02  4.55445346e-04 
 1.03328032e-05  4.77902702e-01  2.27579300e-02  4.55144772e-04 
 1.03378032e-05  4.77619120e-01  2.27443571e-02  4.54874763e-04 
 1.03428032e-05  4.77364373e-01  2.27321642e-02  4.54632208e-04 
 1.03478032e-05  4.77135525e-01  2.27212111e-02  4.54414314e-04 
 1.03528032e-05  4.76929943e-01  2.27113714e-02  4.54218572e-04 
 1.03578032e-05  4.76745260e-01  2.27025321e-02  4.54042728e-04 
 1.03628032e-05  4.76579350e-01  2.26945912e-02  4.53884759e-04 
 1.03678032e-05  4.76430304e-01  2.26874575e-02  4.53742846e-04 
 1.03728032e-05  4.76296407e-01  2.26810489e-02  4.53615358e-04 
 1.03778032e-05  4.76176119e-01  2.26752917e-02  4.53500827e-04 
 1.03828032e-05  4.76068056e-01  2.26701195e-02  4.53397936e-04 
 1.03878032e-05  4.75970975e-01  2.26654730e-02  4.53305502e-04 
 1.03928032e-05  4.75883760e-01  2.26612987e-02  4.53222461e-04 
 1.03978032e-05  4.75805408e-01  2.26575486e-02  4.53147860e-04 
 1.04028032e-05  4.75735018e-01  2.26541796e-02  4.53080839e-04 
 1.04078032e-05  4.75671782e-01  2.26511529e-02  4.53020629e-04 
 1.04128032e-05  4.75614970e-01  2.26484338e-02  4.52966537e-04 
 1.04178032e-05  4.75563932e-01  2.26459910e-02  4.52917941e-04 
 1.04228032e-05  4.75518080e-01  2.26437964e-02  4.52874284e-04 
 1.04278032e-05  4.75476887e-01  2.26418249e-02  4.52835062e-04 
 1.04328032e-05  4.75439879e-01  2.26400536e-02  4.52799826e-04 
 1.04378032e-05  4.75406632e-01  2.26384623e-02  4.52768170e-04 
 1.04428032e-05  4.75376763e-01  2.26370327e-02  4.52739730e-04 
 1.04478032e-05  4.75349929e-01  2.26357484e-02  4.52714180e-04 
 1.04528032e-05  4.75325821e-01  2.26345945e-02  4.52691227e-04 
 1.04578032e-05  4.75304163e-01  2.26335579e-02  4.52670605e-04 
 1.04628032e-05  4.75284705e-01  2.26326266e-02  4.52652079e-04 
 1.04678032e-05  4.75267224e-01  2.26317899e-02  4.52635434e-04 
 1.04728032e-05  4.75251520e-01  2.26310383e-02  4.52620481e-04 
 1.04778032e-05  4.75237411e-01  2.26303630e-02  4.52607048e-04 
 1.04828032e-05  4.75224735e-01  2.26297563e-02  4.52594979e-04 
 1.04878032e-05  4.75213347e-01  2.26292113e-02  4.52584136e-04 
 1.04928032e-05  4.75203117e-01  2.26287216e-02  4.52574395e-04 
 1.04978032e-05  4.75193925e-01  2.26282817e-02  4.52565644e-04 
 1.05028032e-05  4.75185668e-01  2.26278865e-02  4.52557782e-04 
 1.05078032e-05  4.75178250e-01  2.26275314e-02  4.52550718e-04 
 1.05128032e-05  4.75171585e-01  2.26272124e-02  4.52544372e-04 
 1.05178032e-05  4.75165597e-01  2.26269258e-02  4.52538671e-04 
 1.05228032e-05  4.75160218e-01  2.26266684e-02  4.52533550e-04 
 1.05278032e-05  4.75155385e-01  2.26264371e-02  4.52528948e-04 
 1.05328032e-05  4.75151043e-01  2.26262293e-02  4.52524814e-04 
 1.05378032e-05  4.75147143e-01  2.26260426e-02  4.52521100e-04 
 1.05428032e-05  4.75143638e-01  2.26258748e-02  4.52517764e-04 
 1.05478032e-05  4.75140490e-01  2.26257242e-02  4.52514766e-04 
 1.05528032e-05  4.75137662e-01  2.26255888e-02  4.52512073e-04 
 1.05578032e-05  4.75135121e-01  2.26254672e-02  4.52509653e-04 
 1.05628032e-05  4.75132838e-01  2.26253579e-02  4.52507480e-04 
 1.05678032e-05  4.75130787e-01  2.26252597e-02  4.52505527e-04 
 1.05728032e-05  4.75128944e-01  2.26251715e-02  4.52503773e-04 
 1.05778032e-05  4.75127289e-01  2.26250923e-02  4.52502196e-04 
 1.05828032e-05  4.75125802e-01  2.26250211e-02  4.52500780e-04 
 1.05878032e-05  4.75124465e-01  2.26249572e-02  4.52499508e-04 
 1.05928032e-05  4.75123265e-01  2.26248997e-02  4.52498365e-04 
 1.05978032e-05  4.75122187e-01  2.26248481e-02  4.52497339e-04 
 1.06028032e-05  4.75121218e-01  2.26248017e-02  4.52496416e-04 
 1.06078032e-05  4.75120347e-01  2.26247601e-02  4.52495587e-04 
 1.06128032e-05  4.75119565e-01  2.26247227e-02  4.52494843e-04 
 1.06178032e-05  4.75118863e-01  2.26246890e-02  4.52494174e-04 
 1.06228032e-05  4.75118232e-01  2.26246588e-02  4.52493573e-04 
 1.06278032e-05  4.75117665e-01  2.26246317e-02  4.52493033e-04 
 1.06328032e-05  4.75117155e-01  2.26246073e-02  4.52492548e-04 
 1.06378032e-05  4.75116698e-01  2.26245854e-02  4.52492112e-04 
 1.06428032e-05  4.75116286e-01  2.26245657e-02  4.52491721e-04 
 1.06478032e-05  4.75115917e-01  2.26245480e-02  4.52491369e-04 
 1.06528032e-05  4.75115585e-01  2.26245322e-02  4.52491053e-04 
 1.06578032e-05  4.75115287e-01  2.26245179e-02  4.52490769e-04 
 1.06628032e-05  4.75115019e-01  2.26245051e-02  4.52490514e-04 
 1.06678032e-05  4.75114779e-01  2.26244935e-02  4.52490285e-04 
 1.06728032e-05  4.75114562e-01  2.26244832e-02  4.52490079e-04 
 1.06778032e-05  4.75114368e-01  2.26244739e-02  4.52489894e-04 
 1.06828032e-05  4.75114194e-01  2.26244656e-02  4.52489728e-04 
 1.06878032e-05  4.75114037e-01  2.26244580e-02  4.52489579e-04 
 1.06928032e-05  4.75113896e-01  2.26244513e-02  4.52489445e-04 
 1.06978032e-05  4.75113769e-01  2.26244453e-02  4.52489324e-04 
 1.07028032e-05  4.75113656e-01  2.26244398e-02  4.52489216e-04 
 1.07078032e-05  4.75113554e-01  2.26244349e-02  4.52489119e-04 
 1.07128032e-05  4.75113462e-01  2.26244305e-02  4.52489031e-04 
 1.07178032e-05  4.75113379e-01  2.26244266e-02  4.52488953e-04 
 1.07228032e-05  4.75113305e-01  2.26244230e-02  4.52488882e-04 
 1.07278032e-05  4.75113239e-01  2.26244199e-02  4.52488819e-04 
 1.07328032e-05  4.75113179e-01  2.26244170e-02  4.52488762e-04 
 1.07378032e-05  4.75113125e-01  2.26244144e-02  4.52488711e-04 
 1.07428032e-05  4.75113077e-01  2.26244121e-02  4.52488665e-04 
 1.07478032e-05  4.75113034e-01  2.26244100e-02  4.52488624e-04 
 1.07528032e-05  4.75112995e-01  2.26244082e-02  4.52488587e-04 
 1.07578032e-05  4.75112960e-01  2.26244065e-02  4.52488553e-04 
 1.07628032e-05  4.75112928e-01  2.26244050e-02  4.52488523e-04 
 1.07678032e-05  4.75112900e-01  2.26244036e-02  4.52488497e-04 
 1.07728032e-05  4.75112875e-01  2.26244024e-02  4.52488472e-04 
 1.07778032e-05  4.75112852e-01  2.26244013e-02  4.52488451e-04 
 1.07828032e-05  4.75112832e-01  2.26244004e-02  4.52488431e-04 
 1.07878032e-05  4.75112813e-01  2.26243995e-02  4.52488414e-04 
 1.07928032e-05  4.75112797e-01  2.26243987e-02  4.52488398e-04 
 1.07978032e-05  4.75112782e-01  2.26243980e-02  4.52488384e-04 
 1.08028032e-05  4.75112768e-01  2.26243973e-02  4.52488371e-04 
 1.08078032e-05  4.75112756e-01  2.26243968e-02  4.52488360e-04 
 1.08128032e-05  4.75112746e-01  2.26243963e-02  4.52488349e-04 
 1.08178032e-05  4.75112736e-01  2.26243958e-02  4.52488340e-04 
 1.08228032e-05  4.75112727e-01  2.26243954e-02  4.52488332e-04 
 1.08278032e-05  4.75112720e-01  2.26243950e-02  4.52488325e-04 
 1.08328032e-05  4.75112713e-01  2.26243947e-02  4.52488318e-04 
 1.08378032e-05  4.75112706e-01  2.26243944e-02  4.52488312e-04 
 1.08428032e-05  4.75112701e-01  2.26243941e-02  4.52488306e-04 
 1.08478032e-05  4.75112696e-01  2.26243939e-02  4.52488302e-04 
 1.08528032e-05  4.75112691e-01  2.26243936e-02  4.52488297e-04 
 1.08578032e-05  4.75112687e-01  2.26243934e-02  4.52488293e-04 
 1.08628032e-05  4.75112683e-01  2.26243933e-02  4.52488290e-04 
 1.08678032e-05  4.75112680e-01  2.26243931e-02  4.52488287e-04 
 1.08728032e-05  4.75112677e-01  2.26243930e-02  4.52488284e-04 
 1.08778032e-05  4.75112674e-01  2.26243928e-02  4.52488281e-04 
 1.08828032e-05  4.75112672e-01  2.26243927e-02  4.52488279e-04 
 1.08878032e-05  4.75112670e-01  2.26243926e-02  4.52488277e-04 
 1.08928032e-05  4.75112668e-01  2.26243925e-02  4.52488275e-04 
 1.08978032e-05  4.75112666e-01  2.26243924e-02  4.52488274e-04 
 1.09028032e-05  4.75112664e-01  2.26243924e-02  4.52488272e-04 
 1.09078032e-05  4.75112663e-01  2.26243923e-02  4.52488271e-04 
 1.09128032e-05  4.75112662e-01  2.26243922e-02  4.52488269e-04 
 1.09178032e-05  4.75112661e-01  2.26243922e-02  4.52488268e-04 
 1.09228032e-05  4.75112660e-01  2.26243921e-02  4.52488267e-04 
 1.09278032e-05  4.75112659e-01  2.26243921e-02  4.52488267e-04 
 1.09328032e-05  4.75112658e-01  2.26243920e-02  4.52488266e-04 
 1.09378032e-05  4.75112657e-01  2.26243920e-02  4.52488265e-04 
 1.09428032e-05  4.75112656e-01  2.26243920e-02  4.52488264e-04 
 1.09478032e-05  4.75112656e-01  2.26243920e-02  4.52488264e-04 
 1.09528032e-05  4.75112655e-01  2.26243919e-02  4.52488263e-04 
 1.09578032e-05  4.75112655e-01  2.26243919e-02  4.52488263e-04 
 1.09628032e-05  4.75112654e-01  2.26243919e-02  4.52488262e-04 
 1.09678032e-05  4.75112654e-01  2.26243919e-02  4.52488262e-04 
 1.09728032e-05  4.75112654e-01  2.26243918e-02  4.52488262e-04 
 1.09778032e-05  4.75112653e-01  2.26243918e-02  4.52488261e-04 
 1.09828032e-05  4.75112653e-01  2.26243918e-02  4.52488261e-04 
 1.09878032e-05  4.75112653e-01  2.26243918e-02  4.52488261e-04 
 1.09928032e-05  4.75112653e-01  2.26243918e-02  4.52488261e-04 
 1.09978032e-05  4.75112652e-01  2.26243918e-02  4.52488261e-04 
 1.10028032e-05  4.75112652e-01  2.26243918e-02  4.52488260e-04 
 1.10078032e-05  4.75112652e-01  2.26243918e-02  4.52488260e-04 
 1.10128032e-05  4.75112652e-01  2.26243918e-02  4.52488260e-04 
 1.10178032e-05  4.75112652e-01  2.26243918e-02  4.52488260e-04 
 1.10228032e-05  4.75112652e-01  2.26243917e-02  4.52488260e-04 
 1.10278032e-05  4.75112651e-01  2.26243917e-02  4.52488260e-04 
 1.10328032e-05  4.75112651e-01  2.26243917e-02  4.52488260e-04 
 1.10378032e-05  4.75112651e-01  2.26243917e-02  4.52488260e-04 
 1.10428032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10478032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10528032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10578032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10628032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10678032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10728032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10778032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10828032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10878032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10928032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.10978032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11028032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11078032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11128032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11178032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11228032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11278032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11328032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11378032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11428032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11478032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11528032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11578032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11628032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11678032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11728032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11778032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11828032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11878032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11928032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.11978032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12028032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12078032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12128032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12178032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12228032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12278032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12328032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12378032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12428032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12478032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12528032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12578032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12628032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12678032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12728032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12778032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12828032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12878032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12928032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.12978032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13028032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13078032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13128032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13178032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13228032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13278032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13328032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13378032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13428032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13478032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13528032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13578032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13628032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13678032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13728032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13778032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13828032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13878032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13928032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.13978032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14028032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14078032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14128032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14178032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14228032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14278032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14328032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14378032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14428032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14478032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14528032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14578032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14628032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14678032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14728032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
 1.14778032e-05  4.75112651e-01  2.26243917e-02  4.52488259e-04 
