 time            v(conn_pin)     v(gate)         v(gate_drive)  
 5.53464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.53964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.54964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.55964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.56964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.57964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.58964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.59964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.60964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.61964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.62964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.63964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.64964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.65964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.66964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.67964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.68964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.69964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70814865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70864865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70914865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.70964865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71014865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71064865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71114865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71164865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71214865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71264865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71314865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71364865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71414865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71464865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71514865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71564865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71614865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71664865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71714865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
 5.71764865e-05  3.72221007e-05  3.30000000e+00  3.30000000e+00 
