 time            v(conn_pin)     v(gate)         v(mcu_gpio)     v_am_esd#branch
 5.18537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.19537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.20537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.21537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.22537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.23537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.24537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.25537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.26537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.27537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.28537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.29537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.30537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.31537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.32537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.33537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.34537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.35537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.36537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.37537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.38537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.39537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.40537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.41537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.42537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.43537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.44537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.45537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.46537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.47537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.48537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.49537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.50537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.51537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.52537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.53537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.54537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.55537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.56537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.57537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.58537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.59537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.60537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.61537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.62537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.63537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.64537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.65537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.66537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.67537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.68537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.69537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.70537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.71537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.72537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.73537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.74537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.75537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.76537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.77537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.78537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.79537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.80537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.81537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.82537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.83537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.84537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.85537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.86537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.87537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.88537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.89537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.90537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.91537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.92537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.93537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.94537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.95537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.96537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.97537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.98537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 5.99537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.00537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.01537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.02537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.03537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.04537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.05537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.06537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.07537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.08537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.09537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.10537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.11537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.12537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.13537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.14537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.15537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.16537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.17537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.18537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.19537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.20537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.21537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.22537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.23537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.24537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.25537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.26537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.27537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.28537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.29537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.30537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.31537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.32537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.33537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.34537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.35537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.36537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.37537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.38537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.39537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.40537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.41537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.42537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.43537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.44537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.45537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.46537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.47537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.48537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.49537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.50537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.51537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.52537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.53537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.54537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.55537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.56537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.57537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.58537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.59537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.60537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.61537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.62537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.63537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.64537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.65537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.66537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.67537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.68537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.69537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.70537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.71537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.72537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.73537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.74537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.75537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.76537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.77537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.78537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.79537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.80537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.81537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.82537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.83537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.84537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.85537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.86537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.87537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.88537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.89537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.90537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.91537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.92537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.93537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.94537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.95537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.96537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.97537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.98537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 6.99537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.00537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.01537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.02537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.03537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.04537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.05537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.06537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.07537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.08537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.09537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.10537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.11537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.12537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.13537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.14537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.15537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.16537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.17537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.18537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.19537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.20537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.21537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.22537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.23537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.24537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.25537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.26537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.27537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.28537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.29537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.30537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.31537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.32537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.33537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.34537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.35537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.36537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.37537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.38537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.39537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.40537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.41537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.42537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.43537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.44537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.45537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.46537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.47537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.48537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.49537690e-05  1.27020422e+01  1.07499877e-07  0.00000000e+00 -1.12971876e+01 
 7.50000000e-05  1.27020422e+01  1.07500248e-07  4.47233396e-13 -1.12971876e+01 
 7.50025332e-05  1.27021840e+01  2.16833545e-02  8.35950005e-02 -1.12974699e+01 
 7.50075995e-05  1.27023857e+01  1.01608761e-01  2.50785001e-01 -1.12978713e+01 
 7.50177323e-05  1.27025684e+01  3.56939754e-01  5.85165003e-01 -1.12982351e+01 
 7.50311101e-05  1.27026224e+01  7.75050174e-01  1.02663264e+00 -1.12983426e+01 
 7.50518809e-05  1.20357971e+01  1.42917075e+00  1.71207125e+00 -9.97146688e+00 
 7.50829027e-05  9.12666435e+00  2.38119007e+00  2.73578998e+00 -4.19924489e+00 
 7.51000000e-05  6.71589654e+00  2.90884039e+00  3.30000000e+00  1.40492298e-04 
 7.51062044e-05  5.67343931e+00  2.99787438e+00  3.30000000e+00  1.33856457e-03 
 7.51186131e-05  4.13164020e+00  3.12927791e+00  3.30000000e+00  9.42101802e-04 
 7.51336190e-05  3.05232219e+00  3.22180716e+00  3.30000000e+00  5.23578482e-04 
 7.51520905e-05  2.53343697e+00  3.28286481e+00  3.30000000e+00  8.67397464e-05 
 7.51712645e-05  2.44748946e+00  3.30720442e+00  3.30000000e+00 -8.10021941e-05 
 7.51918579e-05  2.44701718e+00  3.30737445e+00  3.30000000e+00 -2.68298012e-05 
 7.52159481e-05  2.46057497e+00  3.30306488e+00  3.30000000e+00 -1.03601703e-05 
 7.52640708e-05  2.47091977e+00  3.29990820e+00  3.30000000e+00  1.95230058e-07 
 7.53582444e-05  2.47190155e+00  3.29957973e+00  3.30000000e+00  1.46120666e-06 
 7.54582444e-05  2.47127997e+00  3.29993084e+00  3.30000000e+00  1.71305146e-07 
 7.55582444e-05  2.47103779e+00  3.30000404e+00  3.30000000e+00  3.67029429e-09 
 7.56582444e-05  2.47103820e+00  3.30000399e+00  3.30000000e+00 -1.67710255e-08 
 7.57582444e-05  2.47105011e+00  3.30000048e+00  3.30000000e+00 -4.54892302e-09 
 7.58582444e-05  2.47105238e+00  3.29999981e+00  3.30000000e+00 -2.17144702e-09 
 7.59582444e-05  2.47105224e+00  3.29999985e+00  3.30000000e+00 -2.31523245e-09 
 7.60582444e-05  2.47105211e+00  3.29999989e+00  3.30000000e+00 -2.45623255e-09 
 7.61582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47649723e-09 
 7.62582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47368348e-09 
 7.63582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47217713e-09 
 7.64582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47197818e-09 
 7.65582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.66582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.67582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.68582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 7.69582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 7.70582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.71582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 7.72582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47197818e-09 
 7.73582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 7.74582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.75582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
 7.76582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47197818e-09 
 7.77582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47214871e-09 
 7.78582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 7.79582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.80582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.81582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.82582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.83582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.84582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.85582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.86582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.87582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.88582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.89582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.90582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47206344e-09 
 7.91582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47200660e-09 
 7.92582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47203502e-09 
 7.93582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47214871e-09 
 7.94582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47197818e-09 
 7.95582444e-05  2.47105209e+00  3.29999989e+00  3.30000000e+00 -2.47209186e-09 
