 time            v(conn_pin)     v(mcu_pin)      v_am_rs#branch  v_am_esd#branch v_am_prot#branch
 4.48311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.49311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.50311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.51311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.52311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.53311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.54311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.55311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.56311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.57311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.58311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.59311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.60311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.61311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.62311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.63311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.64311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.65311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.66311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.67311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.68311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.69311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.70311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.71311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.72311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.73311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.74311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.75311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.76311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.77311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.78311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.79311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.80311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.81311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.82311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.83311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.84311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.85311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.86311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.87311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.88311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.89311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.90311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.91311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.92311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.93311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.94311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.95311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.96311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.97311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.98311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 4.99311707e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 5.00000000e-05  8.67958283e+00  7.43403566e+00  1.24554718e-03 -3.31880366e+00 -1.24553874e-03 
 5.00100000e-05  9.08364648e+00  7.46055446e+00  1.62309202e-03 -4.11391800e+00 -1.60982415e-03 
 5.00300000e-05  9.88911338e+00  7.50918187e+00  2.37993151e-03 -5.70761593e+00 -2.36850118e-03 
 5.00700000e-05  1.14966847e+01  7.59948616e+00  3.89719852e-03 -8.89836712e+00 -3.88648109e-03 
 5.01000000e-05  1.27003451e+01  7.66313794e+00  5.03720711e-03 -1.12934468e+01 -5.02688099e-03 
 5.01080000e-05  1.27003973e+01  7.66342286e+00  5.03697441e-03 -1.12937956e+01 -5.03678767e-03 
 5.01240000e-05  1.27003583e+01  7.66337137e+00  5.03698695e-03 -1.12938347e+01 -5.03712383e-03 
 5.01560000e-05  1.27003580e+01  7.66336153e+00  5.03699649e-03 -1.12938349e+01 -5.03697966e-03 
 5.02200000e-05  1.27003579e+01  7.66336161e+00  5.03699625e-03 -1.12938351e+01 -5.03698655e-03 
 5.03200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.04200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698754e-03 
 5.05200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.06200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.07200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.08200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.09200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.10200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.11200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.12200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.13200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.14200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.15200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.16200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.17200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.18200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.19200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.20200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.21200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.22200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.23200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.24200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.25200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.26200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.27200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.28200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.29200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.30200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.31200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.32200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.33200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.34200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.35200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.36200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.37200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.38200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.39200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.40200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.41200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.42200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.43200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.44200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.45200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.46200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.47200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.48200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.49200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.50200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.51200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.52200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.53200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.54200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.55200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.56200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.57200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.58200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.59200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.60200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.61200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.62200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.63200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.64200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.65200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.66200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.67200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.68200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.69200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.70200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.71200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.72200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.73200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.74200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.75200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.76200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.77200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.78200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.79200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.80200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.81200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.82200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.83200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.84200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.85200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.86200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.87200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.88200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.89200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.90200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.91200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.92200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.93200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.94200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.95200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.96200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.97200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.98200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 5.99200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.00200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.01200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.02200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.03200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.04200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.05200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.06200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.07200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.08200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.09200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.10200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.11200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.12200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.13200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.14200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.15200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.16200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.17200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.18200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.19200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.20200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.21200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.22200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.23200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.24200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.25200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.26200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.27200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.28200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.29200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.30200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.31200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.32200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.33200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.34200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.35200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.36200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.37200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.38200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.39200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.40200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.41200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.42200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.43200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.44200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.45200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.46200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.47200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.48200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.49200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.50200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.51200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.52200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.53200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.54200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.55200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.56200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.57200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.58200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.59200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.60200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.61200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.62200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.63200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.64200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.65200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.66200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.67200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.68200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.69200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.70200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.71200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.72200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.73200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.74200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.75200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.76200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.77200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.78200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.79200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.80200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
 6.81200000e-05  1.27003579e+01  7.66336167e+00  5.03699620e-03 -1.12938351e+01 -5.03698753e-03 
